in s,C1 in V
3.9185510E-02,3.91895E+00
3.9186432E-02,3.96777E+00
3.9187354E-02,3.91895E+00
3.9188275E-02,3.92871E+00
3.9189197E-02,3.94824E+00
3.9190118E-02,3.90918E+00
3.9191040E-02,3.93848E+00
3.9191962E-02,3.93848E+00
3.9192883E-02,3.92871E+00
3.9193805E-02,3.92871E+00
3.9194726E-02,3.89941E+00
3.9195648E-02,3.90918E+00
3.9196570E-02,3.88965E+00
3.9197491E-02,3.94824E+00
3.9198413E-02,3.94824E+00
3.9199334E-02,3.94824E+00
3.9200256E-02,3.95801E+00
3.9201178E-02,3.95801E+00
3.9202099E-02,3.95801E+00
3.9203021E-02,3.95801E+00
3.9203942E-02,3.94824E+00
3.9204864E-02,3.94824E+00
3.9205786E-02,3.98730E+00
3.9206707E-02,3.95801E+00
3.9207629E-02,3.98730E+00
3.9208550E-02,3.99707E+00
3.9209472E-02,3.97754E+00
3.9210394E-02,3.95801E+00
3.9211315E-02,3.95801E+00
3.9212237E-02,3.94824E+00
3.9213158E-02,3.97754E+00
3.9214080E-02,3.99707E+00
3.9215002E-02,3.95801E+00
3.9215923E-02,3.96777E+00
3.9216845E-02,3.97754E+00
3.9217766E-02,3.95801E+00
3.9218688E-02,3.97754E+00
3.9219610E-02,3.98730E+00
3.9220531E-02,3.96777E+00
3.9221453E-02,3.97754E+00
3.9222374E-02,3.98730E+00
3.9223296E-02,3.99707E+00
3.9224218E-02,4.06543E+00
3.9225139E-02,3.98730E+00
3.9226061E-02,3.97754E+00
3.9226982E-02,3.94824E+00
3.9227904E-02,3.97754E+00
3.9228826E-02,4.00684E+00
3.9229747E-02,3.97754E+00
3.9230669E-02,4.00684E+00
3.9231590E-02,4.00684E+00
3.9232512E-02,3.99707E+00
3.9233434E-02,3.99707E+00
3.9234355E-02,3.99707E+00
3.9235277E-02,3.98730E+00
3.9236198E-02,3.98730E+00
3.9237120E-02,3.99707E+00
3.9238042E-02,4.01660E+00
3.9238963E-02,3.99707E+00
3.9239885E-02,4.00684E+00
3.9240806E-02,3.99707E+00
3.9241728E-02,3.97754E+00
3.9242650E-02,3.98730E+00
3.9243571E-02,4.00684E+00
3.9244493E-02,3.99707E+00
3.9245414E-02,3.99707E+00
3.9246336E-02,4.02637E+00
3.9247258E-02,3.99707E+00
3.9248179E-02,4.01660E+00
3.9249101E-02,4.00684E+00
3.9250022E-02,4.01660E+00
3.9250944E-02,4.01660E+00
3.9251866E-02,4.02637E+00
3.9252787E-02,4.06543E+00
3.9253709E-02,4.03613E+00
3.9254630E-02,4.03613E+00
3.9255552E-02,4.00684E+00
3.9256474E-02,3.98730E+00
3.9257395E-02,3.94824E+00
3.9258317E-02,4.02637E+00
3.9259238E-02,4.04590E+00
3.9260160E-02,4.03613E+00
3.9261082E-02,4.04590E+00
3.9262003E-02,4.06543E+00
3.9262925E-02,4.05566E+00
3.9263846E-02,4.03613E+00
3.9264768E-02,4.01660E+00
3.9265690E-02,4.02637E+00
3.9266611E-02,4.04590E+00
3.9267533E-02,4.02637E+00
3.9268454E-02,4.03613E+00
3.9269376E-02,4.05566E+00
3.9270298E-02,4.04590E+00
3.9271219E-02,4.03613E+00
3.9272141E-02,4.06543E+00
3.9273062E-02,4.03613E+00
3.9273984E-02,4.03613E+00
3.9274906E-02,4.06543E+00
3.9275827E-02,4.04590E+00
3.9276749E-02,4.06543E+00
3.9277670E-02,4.05566E+00
3.9278592E-02,4.03613E+00
3.9279514E-02,4.07520E+00
3.9280435E-02,4.07520E+00
3.9281357E-02,4.06543E+00
3.9282278E-02,4.03613E+00
3.9283200E-02,4.05566E+00
3.9284122E-02,4.06543E+00
3.9285043E-02,4.00684E+00
3.9285965E-02,4.02637E+00
3.9286886E-02,4.03613E+00
3.9287808E-02,4.03613E+00
3.9288730E-02,4.07520E+00
3.9289651E-02,4.06543E+00
3.9290573E-02,4.09473E+00
3.9291494E-02,4.08496E+00
3.9292416E-02,4.05566E+00
3.9293338E-02,4.07520E+00
3.9294259E-02,4.06543E+00
3.9295181E-02,4.06543E+00
3.9296102E-02,4.06543E+00
3.9297024E-02,4.07520E+00
3.9297946E-02,4.07520E+00
3.9298867E-02,4.05566E+00
3.9299789E-02,4.06543E+00
3.9300710E-02,4.07520E+00
3.9301632E-02,4.05566E+00
3.9302554E-02,4.10449E+00
3.9303475E-02,4.06543E+00
3.9304397E-02,4.07520E+00
3.9305318E-02,4.07520E+00
3.9306240E-02,4.07520E+00
3.9307162E-02,4.05566E+00
3.9308083E-02,4.07520E+00
3.9309005E-02,4.07520E+00
3.9309926E-02,4.07520E+00
3.9310848E-02,4.10449E+00
3.9311770E-02,4.08496E+00
3.9312691E-02,4.05566E+00
3.9313613E-02,4.08496E+00
3.9314534E-02,4.07520E+00
3.9315456E-02,4.07520E+00
3.9316378E-02,4.07520E+00
3.9317299E-02,4.04590E+00
3.9318221E-02,4.10449E+00
3.9319142E-02,4.09473E+00
3.9320064E-02,4.09473E+00
3.9320986E-02,4.10449E+00
3.9321907E-02,4.12402E+00
3.9322829E-02,4.14355E+00
3.9323750E-02,4.07520E+00
3.9324672E-02,4.10449E+00
3.9325594E-02,4.06543E+00
3.9326515E-02,4.09473E+00
3.9327437E-02,4.05566E+00
3.9328358E-02,4.10449E+00
3.9329280E-02,4.10449E+00
3.9330202E-02,4.11426E+00
3.9331123E-02,4.10449E+00
3.9332045E-02,4.10449E+00
3.9332966E-02,4.10449E+00
3.9333888E-02,4.09473E+00
3.9334810E-02,4.11426E+00
3.9335731E-02,4.11426E+00
3.9336653E-02,4.13379E+00
3.9337574E-02,4.07520E+00
3.9338496E-02,4.13379E+00
3.9339418E-02,4.11426E+00
3.9340339E-02,4.07520E+00
3.9341261E-02,4.11426E+00
3.9342182E-02,4.11426E+00
3.9343104E-02,4.05566E+00
3.9344026E-02,4.11426E+00
3.9344947E-02,4.09473E+00
3.9345869E-02,4.11426E+00
3.9346790E-02,4.09473E+00
3.9347712E-02,4.06543E+00
3.9348634E-02,4.13379E+00
3.9349555E-02,4.06543E+00
3.9350477E-02,4.13379E+00
3.9351398E-02,4.10449E+00
3.9352320E-02,4.13379E+00
3.9353242E-02,4.12402E+00
3.9354163E-02,4.15332E+00
3.9355085E-02,4.11426E+00
3.9356006E-02,4.11426E+00
3.9356928E-02,4.10449E+00
3.9357850E-02,4.13379E+00
3.9358771E-02,4.10449E+00
3.9359693E-02,4.09473E+00
3.9360614E-02,4.10449E+00
3.9361536E-02,4.11426E+00
3.9362458E-02,4.12402E+00
3.9363379E-02,4.13379E+00
3.9364301E-02,4.11426E+00
3.9365222E-02,4.12402E+00
3.9366144E-02,4.11426E+00
3.9367066E-02,4.14355E+00
3.9367987E-02,4.14355E+00
3.9368909E-02,4.11426E+00
3.9369830E-02,4.11426E+00
3.9370752E-02,4.11426E+00
3.9371674E-02,4.10449E+00
3.9372595E-02,4.11426E+00
3.9373517E-02,4.11426E+00
3.9374438E-02,4.11426E+00
3.9375360E-02,4.09473E+00
3.9376282E-02,4.10449E+00
3.9377203E-02,4.09473E+00
3.9378125E-02,4.13379E+00
3.9379046E-02,4.12402E+00
3.9379968E-02,4.13379E+00
3.9380890E-02,4.15332E+00
3.9381811E-02,4.14355E+00
3.9382733E-02,4.14355E+00
3.9383654E-02,4.12402E+00
3.9384576E-02,4.12402E+00
3.9385498E-02,4.14355E+00
3.9386419E-02,4.14355E+00
3.9387341E-02,4.12402E+00
3.9388262E-02,4.13379E+00
3.9389184E-02,4.13379E+00
3.9390106E-02,4.14355E+00
3.9391027E-02,4.10449E+00
3.9391949E-02,4.15332E+00
3.9392870E-02,4.16309E+00
3.9393792E-02,4.11426E+00
3.9394714E-02,4.13379E+00
3.9395635E-02,4.10449E+00
3.9396557E-02,4.13379E+00
3.9397478E-02,4.15332E+00
3.9398400E-02,4.14355E+00
3.9399322E-02,4.12402E+00
3.9400243E-02,4.10449E+00
3.9401165E-02,4.15332E+00
3.9402086E-02,4.12402E+00
3.9403008E-02,4.13379E+00
3.9403930E-02,4.22168E+00
3.9404851E-02,4.11426E+00
3.9405773E-02,4.11426E+00
3.9406694E-02,4.12402E+00
3.9407616E-02,4.15332E+00
3.9408538E-02,4.15332E+00
3.9409459E-02,4.16309E+00
3.9410381E-02,4.15332E+00
3.9411302E-02,4.14355E+00
3.9412224E-02,4.17285E+00
3.9413146E-02,4.17285E+00
3.9414067E-02,4.14355E+00
3.9414989E-02,4.15332E+00
3.9415910E-02,4.14355E+00
3.9416832E-02,4.11426E+00
3.9417754E-02,4.16309E+00
3.9418675E-02,4.12402E+00
3.9419597E-02,4.14355E+00
3.9420518E-02,4.14355E+00
3.9421440E-02,4.15332E+00
3.9422362E-02,4.14355E+00
3.9423283E-02,4.14355E+00
3.9424205E-02,4.12402E+00
3.9425126E-02,4.14355E+00
3.9426048E-02,4.14355E+00
3.9426970E-02,4.09473E+00
3.9427891E-02,4.16309E+00
3.9428813E-02,4.16309E+00
3.9429734E-02,4.13379E+00
3.9430656E-02,4.16309E+00
3.9431578E-02,4.14355E+00
3.9432499E-02,4.15332E+00
3.9433421E-02,4.06543E+00
3.9434342E-02,4.12402E+00
3.9435264E-02,4.10449E+00
3.9436186E-02,4.12402E+00
3.9437107E-02,4.16309E+00
3.9438029E-02,4.16309E+00
3.9438950E-02,4.14355E+00
3.9439872E-02,4.17285E+00
3.9440794E-02,4.15332E+00
3.9441715E-02,4.16309E+00
3.9442637E-02,4.14355E+00
3.9443558E-02,4.14355E+00
3.9444480E-02,4.12402E+00
3.9445402E-02,4.13379E+00
3.9446323E-02,4.15332E+00
3.9447245E-02,4.15332E+00
3.9448166E-02,4.12402E+00
3.9449088E-02,4.14355E+00
3.9450010E-02,4.14355E+00
3.9450931E-02,4.15332E+00
3.9451853E-02,4.15332E+00
3.9452774E-02,4.16309E+00
3.9453696E-02,4.15332E+00
3.9454618E-02,4.14355E+00
3.9455539E-02,4.21191E+00
3.9456461E-02,4.15332E+00
3.9457382E-02,4.16309E+00
3.9458304E-02,4.14355E+00
3.9459226E-02,4.14355E+00
3.9460147E-02,4.20215E+00
3.9461069E-02,4.14355E+00
3.9461990E-02,4.13379E+00
3.9462912E-02,4.20215E+00
3.9463834E-02,4.13379E+00
3.9464755E-02,4.13379E+00
3.9465677E-02,4.10449E+00
3.9466598E-02,4.14355E+00
3.9467520E-02,4.16309E+00
3.9468442E-02,4.15332E+00
3.9469363E-02,4.19238E+00
3.9470285E-02,4.13379E+00
3.9471206E-02,4.18262E+00
3.9472128E-02,4.17285E+00
3.9473050E-02,4.17285E+00
3.9473971E-02,4.16309E+00
3.9474893E-02,4.12402E+00
3.9475814E-02,4.15332E+00
3.9476736E-02,4.18262E+00
3.9477658E-02,4.11426E+00
3.9478579E-02,4.18262E+00
3.9479501E-02,4.14355E+00
3.9480422E-02,4.14355E+00
3.9481344E-02,4.12402E+00
3.9482266E-02,4.11426E+00
3.9483187E-02,4.15332E+00
3.9484109E-02,4.12402E+00
3.9485030E-02,4.14355E+00
3.9485952E-02,4.13379E+00
3.9486874E-02,4.17285E+00
3.9487795E-02,4.12402E+00
3.9488717E-02,4.09473E+00
3.9489638E-02,4.14355E+00
3.9490560E-02,4.17285E+00
3.9491482E-02,4.15332E+00
3.9492403E-02,4.12402E+00
3.9493325E-02,4.14355E+00
3.9494246E-02,4.11426E+00
3.9495168E-02,4.10449E+00
3.9496090E-02,4.15332E+00
3.9497011E-02,4.16309E+00
3.9497933E-02,4.16309E+00
3.9498854E-02,4.17285E+00
3.9499776E-02,4.16309E+00
3.9500698E-02,4.17285E+00
3.9501619E-02,4.15332E+00
3.9502541E-02,4.16309E+00
3.9503462E-02,4.13379E+00
3.9504384E-02,4.11426E+00
3.9505306E-02,4.10449E+00
3.9506227E-02,4.14355E+00
3.9507149E-02,4.11426E+00
3.9508070E-02,4.18262E+00
3.9508992E-02,4.12402E+00
3.9509914E-02,4.12402E+00
3.9510835E-02,4.15332E+00
3.9511757E-02,4.12402E+00
3.9512678E-02,4.13379E+00
3.9513600E-02,4.12402E+00
3.9514522E-02,4.11426E+00
3.9515443E-02,4.12402E+00
3.9516365E-02,4.10449E+00
3.9517286E-02,4.12402E+00
3.9518208E-02,4.14355E+00
3.9519130E-02,4.13379E+00
3.9520051E-02,4.12402E+00
3.9520973E-02,4.16309E+00
3.9521894E-02,4.09473E+00
3.9522816E-02,4.08496E+00
3.9523738E-02,4.09473E+00
3.9524659E-02,4.12402E+00
3.9525581E-02,4.13379E+00
3.9526502E-02,4.14355E+00
3.9527424E-02,4.12402E+00
3.9528346E-02,4.13379E+00
3.9529267E-02,4.11426E+00
3.9530189E-02,4.11426E+00
3.9531110E-02,4.11426E+00
3.9532032E-02,4.14355E+00
3.9532954E-02,4.10449E+00
3.9533875E-02,4.10449E+00
3.9534797E-02,4.11426E+00
3.9535718E-02,4.11426E+00
3.9536640E-02,4.12402E+00
3.9537562E-02,4.12402E+00
3.9538483E-02,4.11426E+00
3.9539405E-02,4.11426E+00
3.9540326E-02,4.09473E+00
3.9541248E-02,4.11426E+00
3.9542170E-02,4.10449E+00
3.9543091E-02,4.10449E+00
3.9544013E-02,4.11426E+00
3.9544934E-02,4.11426E+00
3.9545856E-02,4.10449E+00
3.9546778E-02,4.11426E+00
3.9547699E-02,4.11426E+00
3.9548621E-02,4.09473E+00
3.9549542E-02,4.08496E+00
3.9550464E-02,4.08496E+00
3.9551386E-02,4.08496E+00
3.9552307E-02,4.10449E+00
3.9553229E-02,4.11426E+00
3.9554150E-02,4.10449E+00
3.9555072E-02,4.12402E+00
3.9555994E-02,4.12402E+00
3.9556915E-02,4.16309E+00
3.9557837E-02,4.11426E+00
3.9558758E-02,4.08496E+00
3.9559680E-02,4.09473E+00
3.9560602E-02,4.12402E+00
3.9561523E-02,4.09473E+00
3.9562445E-02,4.10449E+00
3.9563366E-02,4.10449E+00
3.9564288E-02,4.12402E+00
3.9565210E-02,4.06543E+00
3.9566131E-02,4.09473E+00
3.9567053E-02,4.10449E+00
3.9567974E-02,4.11426E+00
3.9568896E-02,4.10449E+00
3.9569818E-02,4.08496E+00
3.9570739E-02,4.09473E+00
3.9571661E-02,4.11426E+00
3.9572582E-02,4.08496E+00
3.9573504E-02,4.08496E+00
3.9574426E-02,4.07520E+00
3.9575347E-02,4.10449E+00
3.9576269E-02,4.07520E+00
3.9577190E-02,4.08496E+00
3.9578112E-02,4.09473E+00
3.9579034E-02,4.07520E+00
3.9579955E-02,4.06543E+00
3.9580877E-02,4.08496E+00
3.9581798E-02,4.09473E+00
3.9582720E-02,4.11426E+00
3.9583642E-02,4.07520E+00
3.9584563E-02,4.10449E+00
3.9585485E-02,4.09473E+00
3.9586406E-02,4.11426E+00
3.9587328E-02,4.09473E+00
3.9588250E-02,4.05566E+00
3.9589171E-02,4.07520E+00
3.9590093E-02,4.07520E+00
3.9591014E-02,4.07520E+00
3.9591936E-02,4.07520E+00
3.9592858E-02,4.10449E+00
3.9593779E-02,4.07520E+00
3.9594701E-02,4.08496E+00
3.9595622E-02,4.06543E+00
3.9596544E-02,4.08496E+00
3.9597466E-02,4.07520E+00
3.9598387E-02,4.07520E+00
3.9599309E-02,4.06543E+00
3.9600230E-02,4.07520E+00
3.9601152E-02,4.07520E+00
3.9602074E-02,4.05566E+00
3.9602995E-02,4.08496E+00
3.9603917E-02,4.06543E+00
3.9604838E-02,4.07520E+00
3.9605760E-02,4.03613E+00
3.9606682E-02,4.07520E+00
3.9607603E-02,4.03613E+00
3.9608525E-02,4.07520E+00
3.9609446E-02,4.06543E+00
3.9610368E-02,4.07520E+00
3.9611290E-02,4.08496E+00
3.9612211E-02,4.05566E+00
3.9613133E-02,4.06543E+00
3.9614054E-02,4.04590E+00
3.9614976E-02,4.01660E+00
3.9615898E-02,4.06543E+00
3.9616819E-02,4.07520E+00
3.9617741E-02,4.03613E+00
3.9618662E-02,4.04590E+00
3.9619584E-02,4.04590E+00
3.9620506E-02,4.04590E+00
3.9621427E-02,4.05566E+00
3.9622349E-02,4.01660E+00
3.9623270E-02,3.99707E+00
3.9624192E-02,4.05566E+00
3.9625114E-02,4.06543E+00
3.9626035E-02,4.04590E+00
3.9626957E-02,4.04590E+00
3.9627878E-02,4.02637E+00
3.9628800E-02,4.03613E+00
3.9629722E-02,4.01660E+00
3.9630643E-02,4.01660E+00
3.9631565E-02,4.03613E+00
3.9632486E-02,4.03613E+00
3.9633408E-02,4.03613E+00
3.9634330E-02,4.05566E+00
3.9635251E-02,4.04590E+00
3.9636173E-02,4.02637E+00
3.9637094E-02,4.02637E+00
3.9638016E-02,4.05566E+00
3.9638938E-02,4.03613E+00
3.9639859E-02,4.02637E+00
3.9640781E-02,4.04590E+00
3.9641702E-02,3.99707E+00
3.9642624E-02,4.00684E+00
3.9643546E-02,4.03613E+00
3.9644467E-02,4.01660E+00
3.9645389E-02,4.01660E+00
3.9646310E-02,3.99707E+00
3.9647232E-02,4.02637E+00
3.9648154E-02,4.04590E+00
3.9649075E-02,4.02637E+00
3.9649997E-02,4.03613E+00
3.9650918E-02,3.97754E+00
3.9651840E-02,4.06543E+00
3.9652762E-02,4.01660E+00
3.9653683E-02,4.01660E+00
3.9654605E-02,3.99707E+00
3.9655526E-02,3.97754E+00
3.9656448E-02,3.96777E+00
3.9657370E-02,3.97754E+00
3.9658291E-02,3.98730E+00
3.9659213E-02,3.97754E+00
3.9660134E-02,4.01660E+00
3.9661056E-02,3.99707E+00
3.9661978E-02,3.99707E+00
3.9662899E-02,4.01660E+00
3.9663821E-02,4.01660E+00
3.9664742E-02,3.98730E+00
3.9665664E-02,4.00684E+00
3.9666586E-02,3.96777E+00
3.9667507E-02,3.98730E+00
3.9668429E-02,4.00684E+00
3.9669350E-02,3.96777E+00
3.9670272E-02,3.94824E+00
3.9671194E-02,3.98730E+00
3.9672115E-02,3.97754E+00
3.9673037E-02,3.99707E+00
3.9673958E-02,3.98730E+00
3.9674880E-02,3.97754E+00
3.9675802E-02,3.97754E+00
3.9676723E-02,3.93848E+00
3.9677645E-02,3.97754E+00
3.9678566E-02,3.97754E+00
3.9679488E-02,3.99707E+00
3.9680410E-02,3.97754E+00
3.9681331E-02,3.92871E+00
3.9682253E-02,3.96777E+00
3.9683174E-02,3.83105E+00
3.9684096E-02,3.93848E+00
3.9685018E-02,3.95801E+00
3.9685939E-02,3.98730E+00
3.9686861E-02,3.98730E+00
3.9687782E-02,3.96777E+00
3.9688704E-02,3.98730E+00
3.9689626E-02,3.95801E+00
3.9690547E-02,3.94824E+00
3.9691469E-02,3.94824E+00
3.9692390E-02,3.93848E+00
3.9693312E-02,3.95801E+00
3.9694234E-02,3.95801E+00
3.9695155E-02,3.94824E+00
3.9696077E-02,3.96777E+00
3.9696998E-02,3.90918E+00
3.9697920E-02,3.96777E+00
3.9698842E-02,3.93848E+00
3.9699763E-02,3.90918E+00
3.9700685E-02,3.93848E+00
3.9701606E-02,3.92871E+00
3.9702528E-02,3.95801E+00
3.9703450E-02,3.91895E+00
3.9704371E-02,3.93848E+00
3.9705293E-02,3.89941E+00
3.9706214E-02,3.87012E+00
3.9707136E-02,3.91895E+00
3.9708058E-02,3.89941E+00
3.9708979E-02,3.91895E+00
3.9709901E-02,3.90918E+00
3.9710822E-02,3.94824E+00
3.9711744E-02,3.90918E+00
3.9712666E-02,3.90918E+00
3.9713587E-02,3.90918E+00
3.9714509E-02,3.89941E+00
3.9715430E-02,3.89941E+00
3.9716352E-02,3.92871E+00
3.9717274E-02,3.88965E+00
3.9718195E-02,3.89941E+00
3.9719117E-02,3.89941E+00
3.9720038E-02,3.88965E+00
3.9720960E-02,3.92871E+00
3.9721882E-02,3.88965E+00
3.9722803E-02,3.84082E+00
3.9723725E-02,3.88965E+00
3.9724646E-02,3.87012E+00
3.9725568E-02,3.89941E+00
3.9726490E-02,3.89941E+00
3.9727411E-02,3.85059E+00
3.9728333E-02,3.87988E+00
3.9729254E-02,3.92871E+00
3.9730176E-02,3.87012E+00
3.9731098E-02,3.87988E+00
3.9732019E-02,3.82129E+00
3.9732941E-02,3.87012E+00
3.9733862E-02,3.88965E+00
3.9734784E-02,3.86035E+00
3.9735706E-02,3.87012E+00
3.9736627E-02,3.91895E+00
3.9737549E-02,3.89941E+00
3.9738470E-02,3.87012E+00
3.9739392E-02,3.86035E+00
3.9740314E-02,3.86035E+00
3.9741235E-02,3.84082E+00
3.9742157E-02,3.84082E+00
3.9743078E-02,3.87012E+00
3.9744000E-02,3.84082E+00
3.9744922E-02,3.84082E+00
3.9745843E-02,3.84082E+00
3.9746765E-02,3.82129E+00
3.9747686E-02,3.87012E+00
3.9748608E-02,3.82129E+00
3.9749530E-02,3.82129E+00
3.9750451E-02,3.86035E+00
3.9751373E-02,3.79199E+00
3.9752294E-02,3.87988E+00
3.9753216E-02,3.87988E+00
3.9754138E-02,3.82129E+00
3.9755059E-02,3.81152E+00
3.9755981E-02,3.81152E+00
3.9756902E-02,3.82129E+00
3.9757824E-02,3.85059E+00
3.9758746E-02,3.81152E+00
3.9759667E-02,3.87012E+00
3.9760589E-02,3.79199E+00
3.9761510E-02,3.79199E+00
3.9762432E-02,3.83105E+00
3.9763354E-02,3.83105E+00
3.9764275E-02,3.79199E+00
3.9765197E-02,3.83105E+00
3.9766118E-02,3.83105E+00
3.9767040E-02,3.84082E+00
3.9767962E-02,3.79199E+00
3.9768883E-02,3.82129E+00
3.9769805E-02,3.79199E+00
3.9770726E-02,3.79199E+00
3.9771648E-02,3.81152E+00
3.9772570E-02,3.79199E+00
3.9773491E-02,3.80176E+00
3.9774413E-02,3.81152E+00
3.9775334E-02,3.80176E+00
3.9776256E-02,3.75293E+00
3.9777178E-02,3.72363E+00
3.9778099E-02,3.77246E+00
3.9779021E-02,3.75293E+00
3.9779942E-02,3.75293E+00
3.9780864E-02,3.75293E+00
3.9781786E-02,3.77246E+00
3.9782707E-02,3.77246E+00
3.9783629E-02,3.78223E+00
3.9784550E-02,3.77246E+00
3.9785472E-02,3.79199E+00
3.9786394E-02,3.78223E+00
3.9787315E-02,3.77246E+00
3.9788237E-02,3.75293E+00
3.9789158E-02,3.76270E+00
3.9790080E-02,3.70410E+00
3.9791002E-02,3.73340E+00
3.9791923E-02,3.75293E+00
3.9792845E-02,3.75293E+00
3.9793766E-02,3.75293E+00
3.9794688E-02,3.71387E+00
3.9795610E-02,3.73340E+00
3.9796531E-02,3.72363E+00
3.9797453E-02,3.74316E+00
3.9798374E-02,3.72363E+00
3.9799296E-02,3.71387E+00
3.9800218E-02,3.73340E+00
3.9801139E-02,3.71387E+00
3.9802061E-02,3.71387E+00
3.9802982E-02,3.69434E+00
3.9803904E-02,3.69434E+00
3.9804826E-02,3.71387E+00
3.9805747E-02,3.72363E+00
3.9806669E-02,3.73340E+00
3.9807590E-02,3.75293E+00
3.9808512E-02,3.70410E+00
3.9809434E-02,3.70410E+00
3.9810355E-02,3.74316E+00
3.9811277E-02,3.67480E+00
3.9812198E-02,3.71387E+00
3.9813120E-02,3.68457E+00
3.9814042E-02,3.68457E+00
3.9814963E-02,3.68457E+00
3.9815885E-02,3.67480E+00
3.9816806E-02,3.67480E+00
3.9817728E-02,3.67480E+00
3.9818650E-02,3.65527E+00
3.9819571E-02,3.64551E+00
3.9820493E-02,3.67480E+00
3.9821414E-02,3.68457E+00
3.9822336E-02,3.64551E+00
3.9823258E-02,3.65527E+00
3.9824179E-02,3.66504E+00
3.9825101E-02,3.62598E+00
3.9826022E-02,3.63574E+00
3.9826944E-02,3.64551E+00
3.9827866E-02,3.57715E+00
3.9828787E-02,3.63574E+00
3.9829709E-02,3.60645E+00
3.9830630E-02,3.67480E+00
3.9831552E-02,3.65527E+00
3.9832474E-02,3.62598E+00
3.9833395E-02,3.64551E+00
3.9834317E-02,3.65527E+00
3.9835238E-02,3.64551E+00
3.9836160E-02,3.64551E+00
3.9837082E-02,3.60645E+00
3.9838003E-02,3.63574E+00
3.9838925E-02,3.63574E+00
3.9839846E-02,3.62598E+00
3.9840768E-02,3.60645E+00
3.9841690E-02,3.60645E+00
3.9842611E-02,3.64551E+00
3.9843533E-02,3.57715E+00
3.9844454E-02,3.57715E+00
3.9845376E-02,3.60645E+00
3.9846298E-02,3.55762E+00
3.9847219E-02,3.56738E+00
3.9848141E-02,3.58691E+00
3.9849062E-02,3.54785E+00
3.9849984E-02,3.55762E+00
3.9850906E-02,3.52832E+00
3.9851827E-02,3.55762E+00
3.9852749E-02,3.60645E+00
3.9853670E-02,3.59668E+00
3.9854592E-02,3.60645E+00
3.9855514E-02,3.58691E+00
3.9856435E-02,3.60645E+00
3.9857357E-02,3.54785E+00
3.9858278E-02,3.58691E+00
3.9859200E-02,3.54785E+00
3.9860122E-02,3.56738E+00
3.9861043E-02,3.53809E+00
3.9861965E-02,3.55762E+00
3.9862886E-02,3.54785E+00
3.9863808E-02,3.53809E+00
3.9864730E-02,3.54785E+00
3.9865651E-02,3.53809E+00
3.9866573E-02,3.50879E+00
3.9867494E-02,3.53809E+00
3.9868416E-02,3.50879E+00
3.9869338E-02,3.53809E+00
3.9870259E-02,3.51855E+00
3.9871181E-02,3.53809E+00
3.9872102E-02,3.47949E+00
3.9873024E-02,3.49902E+00
3.9873946E-02,3.47949E+00
3.9874867E-02,3.45996E+00
3.9875789E-02,3.48926E+00
3.9876710E-02,3.51855E+00
3.9877632E-02,3.50879E+00
3.9878554E-02,3.50879E+00
3.9879475E-02,3.49902E+00
3.9880397E-02,3.50879E+00
3.9881318E-02,3.49902E+00
3.9882240E-02,3.49902E+00
3.9883162E-02,3.48926E+00
3.9884083E-02,3.47949E+00
3.9885005E-02,3.45020E+00
3.9885926E-02,3.46973E+00
3.9886848E-02,3.45996E+00
3.9887770E-02,3.45996E+00
3.9888691E-02,3.47949E+00
3.9889613E-02,3.45996E+00
3.9890534E-02,3.46973E+00
3.9891456E-02,3.45020E+00
3.9892378E-02,3.47949E+00
3.9893299E-02,3.44043E+00
3.9894221E-02,3.43066E+00
3.9895142E-02,3.43066E+00
3.9896064E-02,3.45996E+00
3.9896986E-02,3.40137E+00
3.9897907E-02,3.41113E+00
3.9898829E-02,3.45020E+00
3.9899750E-02,3.41113E+00
3.9900672E-02,3.43066E+00
3.9901594E-02,3.41113E+00
3.9902515E-02,3.43066E+00
3.9903437E-02,3.43066E+00
3.9904358E-02,3.42090E+00
3.9905280E-02,3.45996E+00
3.9906202E-02,3.37207E+00
3.9907123E-02,3.45020E+00
3.9908045E-02,3.40137E+00
3.9908966E-02,3.40137E+00
3.9909888E-02,3.40137E+00
3.9910810E-02,3.36230E+00
3.9911731E-02,3.40137E+00
3.9912653E-02,3.39160E+00
3.9913574E-02,3.36230E+00
3.9914496E-02,3.39160E+00
3.9915418E-02,3.39160E+00
3.9916339E-02,3.36230E+00
3.9917261E-02,3.37207E+00
3.9918182E-02,3.40137E+00
3.9919104E-02,3.35254E+00
3.9920026E-02,3.32324E+00
3.9920947E-02,3.35254E+00
3.9921869E-02,3.38184E+00
3.9922790E-02,3.34277E+00
3.9923712E-02,3.34277E+00
3.9924634E-02,3.38184E+00
3.9925555E-02,3.36230E+00
3.9926477E-02,3.36230E+00
3.9927398E-02,3.35254E+00
3.9928320E-02,3.35254E+00
3.9929242E-02,3.36230E+00
3.9930163E-02,3.31348E+00
3.9931085E-02,3.35254E+00
3.9932006E-02,3.34277E+00
3.9932928E-02,3.33301E+00
3.9933850E-02,3.31348E+00
3.9934771E-02,3.32324E+00
3.9935693E-02,3.28418E+00
3.9936614E-02,3.36230E+00
3.9937536E-02,3.30371E+00
3.9938458E-02,3.29395E+00
3.9939379E-02,3.28418E+00
3.9940301E-02,3.26465E+00
3.9941222E-02,3.29395E+00
3.9942144E-02,3.29395E+00
3.9943066E-02,3.26465E+00
